2026-07-02 19:50:53,792 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2026-07-02 19:50:53,792 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 右船体-1
2026-07-02 19:50:53,793 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 右船体-1
2026-07-02 19:50:53,793 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 右船体-1
2026-07-02 19:50:53,793 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 中间连接件A-1
2026-07-02 19:50:53,796 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 中间连接件A-1
2026-07-02 19:50:53,796 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 中间连接件A-1
2026-07-02 19:50:53,797 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 左船体-1
2026-07-02 19:50:53,797 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 左船体-1
2026-07-02 19:50:53,798 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 左船体-1
2026-07-02 19:50:53,798 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 激光雷达连接件-1
2026-07-02 19:50:53,799 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 激光雷达连接件-1
2026-07-02 19:50:53,799 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 激光雷达连接件-1
2026-07-02 19:50:53,800 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from x2激光雷达-1
